Tension,Alpha,Beta,Wv,Cv,Ytp1,V,Initial_heel_angle
170,38,-35,10.288,-0.514,1.75,2.058,10.162
170,38,-35,20.576,0,-0.65,1.543,11.702
170,38,-25,-18.004,-1.543,1.75,-1.029,6.314
170,38,-25,-15.432,1.029,1.75,1.029,6.668
170,38,-25,-5.144,-1.029,0.6,-1.543,7.936
170,38,-25,0,1.543,-0.65,0.514,6.33
170,38,-25,10.288,0,1.75,-2.058,14.176
170,38,-25,18.004,-2.058,1.75,0,11.649
170,38,-25,20.576,0.514,0.6,2.058,10.843
170,38,-15,-18.004,-1.543,-0.65,-0.514,-0.957
170,38,-15,-15.432,1.543,1.75,1.543,3.606
170,38,-15,-5.144,-0.514,1.75,-1.029,6.97
170,38,-15,0,2.058,0.6,1.029,5.622
170,38,-15,10.288,0,-0.65,-1.543,5.894
170,38,-15,18.004,-1.543,1.75,0.514,8.452
170,38,-5,-18.004,-1.029,0.6,0,-1.893
170,38,-5,-15.432,1.543,0.6,2.058,-1.282
170,38,-5,-5.144,0,1.75,-0.514,4.04
170,38,-5,5.144,-2.058,1.75,1.543,-2.329
170,38,-5,10.288,0.514,0.6,-1.029,5.015
170,38,-5,18.004,-1.543,0.6,1.029,2.191
170,38,-5,20.576,1.543,1.75,-1.543,15.311
170,40,-85,-15.432,-2.058,1.75,0.514,13.759
170,40,-75,-20.576,0,-0.65,-1.029,15.223
170,40,-75,-15.432,-1.543,1.75,1.029,13.163
170,40,-75,20.576,-2.058,1.75,2.058,14.994
170,40,-65,-20.576,0.514,0.6,-0.514,14.614
170,40,-65,-15.432,-1.543,0.6,1.543,10.287
170,40,-55,-20.576,1.029,1.75,0,13.572
170,40,-55,-15.432,-1.029,1.75,2.058,9.169
170,40,-55,0,-0.514,-0.65,1.543,12.711
170,40,-45,-20.576,1.029,-0.65,0.514,6.617
170,40,-45,-15.432,-0.514,1.75,-2.058,15.397
170,40,-45,0,0,0.6,2.058,11.73
170,40,-45,10.288,-2.058,-0.65,-0.514,11.936
170,40,-35,-20.576,1.543,0.6,1.029,5.531
170,40,-35,-15.432,-0.514,-0.65,-1.543,7.105
170,40,-35,-5.144,-2.058,1.75,0.514,9.084
170,40,-35,0,0.514,1.75,-2.058,17.863
170,40,-35,10.288,-1.543,0.6,0,11.065
170,40,-35,15.432,1.029,0.6,2.058,12.671
170,40,-25,-20.576,2.058,1.75,1.543,4.285
170,40,-25,-15.432,0,0.6,-1.029,6.148
170,40,-25,-5.144,-2.058,0.6,1.029,2.558
170,40,-25,0,1.029,1.75,-1.543,13.766
170,40,-25,10.288,-1.029,1.75,0.514,9.972
170,40,-25,20.576,-0.514,0.6,0,13.126
170,40,-15,-20.576,2.058,-0.65,2.058,-2.626
170,40,-15,-15.432,0.514,1.75,-0.514,4.957
170,40,-15,-5.144,-1.543,1.75,1.543,1.501
170,40,-15,0,1.029,0.6,-1.029,7.456
170,40,-15,10.288,-1.029,-0.65,1.029,1.955
170,40,-15,20.576,0,1.75,0.514,11.865
170,40,-5,-18.004,-2.058,0.6,-2.058,-0.561
170,40,-5,-15.432,0.514,-0.65,0,-2.161
170,40,-5,-5.144,-1.029,1.75,2.058,-1.351
170,40,-5,0,1.543,1.75,-0.514,6.367
170,40,-5,10.288,-0.514,0.6,1.543,1.015
170,40,-5,15.432,2.058,-0.65,-1.029,8.596
170,40,-5,20.576,0.514,1.75,1.029,8.56
170,45,-85,-20.576,-1.029,1.75,1.029,13.237
170,45,-85,15.432,-1.543,1.75,2.058,16.896
170,45,-75,-20.576,-1.029,-0.65,1.543,10.522
170,45,-65,-20.576,-0.514,0.6,2.058,9.74
170,45,-55,-20.576,0,1.75,-2.058,17.981
170,45,-55,-15.432,-2.058,0.6,0,12.7
170,45,-55,-10.288,0.514,0.6,2.058,14.722
170,45,-45,-20.576,0.514,1.75,-1.543,14.515
170,45,-45,-15.432,-1.543,1.75,0.514,11.174
170,45,-45,0,-1.029,0.6,0,14.01
170,45,-45,5.144,1.543,-0.65,2.058,12.432
170,45,-45,20.576,-2.058,1.75,1.543,13.906
170,45,-35,-20.576,0.514,0.6,-1.029,8.15
170,45,-35,-15.432,-1.543,-0.65,1.029,2.724
170,45,-35,0,-0.514,1.75,0.514,12.884
170,45,-35,15.432,0,-0.65,0,12.329
170,45,-35,20.576,-1.543,1.75,2.058,10.513
170,45,-25,-20.576,1.029,1.75,-0.514,6.648
170,45,-25,-15.432,-1.029,0.6,1.543,1.484
170,45,-25,-10.288,1.543,-0.65,-1.029,9.004
170,45,-25,0,0,1.75,1.029,9.714
170,45,-25,10.288,-2.058,1.75,-1.543,11.896
170,45,-25,15.432,0.514,0.6,0.514,11.169
170,45,-25,20.576,-1.543,-0.65,-2.058,12.801
170,45,-15,-20.576,1.543,1.75,0,3.328
170,45,-15,-10.288,2.058,0.6,-0.514,7.77
170,45,-15,0,0,0.6,1.543,4.027
170,45,-15,10.288,-1.543,1.75,-1.029,8.542
170,45,-15,15.432,1.029,1.75,1.029,9.674
170,45,-15,20.576,-1.029,0.6,-1.543,11.456
170,45,-5,-20.576,1.543,0.6,0.514,-2.18
170,45,-5,-15.432,0,1.75,-2.058,4.12
170,45,-5,-5.144,-2.058,1.75,0,1.495
170,45,-5,0,0.514,1.75,2.058,2.699
170,45,-5,10.288,-1.543,0.6,-0.514,3.108
170,45,-5,15.432,1.029,-0.65,1.543,2.586
170,45,-5,20.576,-0.514,1.75,-1.029,9.781
170,50,-85,-20.576,-2.058,1.75,-1.029,17.629
170,50,-85,-18.004,0.514,0.6,1.029,17.861
170,50,-75,-20.576,-1.543,1.75,-0.514,16.234
170,50,-75,-18.004,1.029,1.75,1.543,17.516
170,50,-65,-20.576,-1.543,0.6,0,13.561
170,50,-65,-18.004,1.029,-0.65,2.058,14.073
170,50,-65,15.432,-2.058,-0.65,1.029,17.675
170,50,-55,-20.576,-1.029,1.75,0.514,12.324
170,50,-55,-10.288,-0.514,-0.65,0,14.739
170,50,-55,0,-2.058,1.75,2.058,9.643
170,50,-55,15.432,-1.543,0.6,1.543,15.518
170,50,-45,-20.576,-0.514,1.75,1.029,9.838
170,50,-45,-10.288,0,0.6,0.514,13.457
170,50,-45,0,-2.058,-0.65,-2.058,13.059
170,50,-45,15.432,-1.029,1.75,2.058,13.85
170,50,-35,-20.576,-0.514,0.6,1.543,3.617
170,50,-35,-15.432,-2.058,1.75,-1.029,10.553
170,50,-35,-10.288,0.514,1.75,1.029,11.984
170,50,-35,0,-1.543,0.6,-1.543,11.927
170,50,-35,5.144,1.029,0.6,0.514,12.304
170,50,-25,-20.576,0,1.75,2.058,1.893
170,50,-25,-15.432,-2.058,0.6,-0.514,4.678
170,50,-25,-10.288,0.514,-0.65,1.543,4.608
170,50,-25,0,-1.029,1.75,-1.029,10.455
170,50,-25,5.144,1.543,1.75,1.029,10.8
170,50,-25,15.432,-0.514,0.6,-1.543,12.827
170,50,-25,18.004,2.058,-0.65,0.514,11.885
170,50,-15,-20.576,0.514,1.75,-2.058,6.531
170,50,-15,-15.432,-1.543,1.75,0,2.96
170,50,-15,-10.288,1.029,0.6,2.058,3.099
170,50,-15,0,-1.029,-0.65,-0.514,3.601
170,50,-15,5.144,2.058,1.75,1.543,7.396
170,50,-15,15.432,0,1.75,-1.029,11.046
170,50,-15,20.576,-2.058,0.6,1.029,4.894
170,50,-5,-20.576,0.514,-0.65,-1.543,-1.252
170,50,-5,-15.432,-1.029,1.75,0.514,-0.303
170,50,-5,-10.288,1.543,1.75,-2.058,10.092
170,50,-5,0,-0.514,0.6,0,2.172
170,50,-5,5.144,2.058,0.6,2.058,2.418
170,50,-5,15.432,0.514,1.75,-0.514,7.448
170,50,-5,20.576,-1.543,1.75,1.543,3.06
170,55,-75,-10.288,-2.058,0.6,1.543,12.505
170,55,-65,-10.288,-1.543,1.75,2.058,11.758
170,55,-65,5.144,-1.029,0.6,1.543,17.977
170,55,-55,-20.576,-2.058,0.6,-1.543,13.987
170,55,-55,-18.004,0.514,0.6,0.514,14.37
170,55,-55,5.144,-0.514,1.75,2.058,16.092
170,55,-45,-20.576,-1.543,1.75,-1.029,12.236
170,55,-45,-18.004,1.029,1.75,1.029,12.631
170,55,-45,-10.288,-1.029,0.6,-1.543,14.544
170,55,-45,-5.144,1.543,-0.65,0.514,13.641
170,55,-35,-20.576,-1.543,-0.65,-0.514,4.957
170,55,-35,-18.004,1.543,1.75,1.543,9.07
170,55,-35,-10.288,-0.514,1.75,-1.029,12.931
170,55,-35,-5.144,2.058,0.6,1.029,12.291
170,55,-35,5.144,0,-0.65,-1.543,12.24
170,55,-35,15.432,-1.543,1.75,0.514,14.232
170,55,-25,-20.576,-1.029,0.6,0,3.192
170,55,-25,-18.004,1.543,0.6,2.058,3.853
170,55,-25,-10.288,0,1.75,-0.514,9.438
170,55,-25,0,-2.058,1.75,1.543,3.265
170,55,-25,5.144,0.514,0.6,-1.029,10.698
170,55,-25,15.432,-1.543,0.6,1.029,7.772
170,55,-15,-20.576,-0.514,1.75,0.514,1.173
170,55,-15,-18.004,2.058,0.6,-2.058,11.804
170,55,-15,-10.288,0,0.6,0,4.279
170,55,-15,0,-2.058,-0.65,2.058,-4.763
170,55,-15,5.144,1.029,1.75,-0.514,8.756
170,55,-15,15.432,-1.029,1.75,1.543,5.732
170,55,-15,18.004,1.543,0.6,-1.029,13.661
170,55,-5,-20.576,-0.514,-0.65,1.029,-5.786
170,55,-5,-15.432,-2.058,1.75,-1.543,1.285
170,55,-5,-10.288,0.514,1.75,0.514,2.294
170,55,-5,0,-1.543,0.6,-2.058,2.468
170,55,-5,5.144,1.029,-0.65,0,1.669
170,55,-5,15.432,-0.514,1.75,2.058,2.27
170,55,-5,18.004,2.058,1.75,-0.514,11.462
170,60,-85,-18.004,-1.543,0.6,1.543,12.163
170,60,-75,-18.004,-1.029,1.75,2.058,11.817
170,60,-55,-18.004,-0.514,-0.65,-1.543,14.166
170,60,-55,-10.288,-2.058,1.75,0.514,14.369
170,60,-45,-18.004,0,0.6,-1.029,12.592
170,60,-45,-10.288,-2.058,0.6,1.029,8.672
170,60,-45,5.144,-1.029,1.75,0.514,16.526
170,60,-35,-18.004,0.514,1.75,-0.514,10.641
170,60,-35,-10.288,-1.543,1.75,1.543,6.699
170,60,-35,-5.144,1.029,0.6,-1.029,14.486
170,60,-35,5.144,-1.029,-0.65,1.029,8.637
170,60,-25,-20.576,-2.058,0.6,-2.058,4.805
170,60,-25,-18.004,0.514,-0.65,0,3.793
170,60,-25,-10.288,-1.029,1.75,2.058,3.25
170,60,-25,-5.144,1.543,1.75,-0.514,12.564
170,60,-25,5.144,-0.514,0.6,1.543,6.812
170,60,-25,10.288,2.058,-0.65,-1.029,14.325
170,60,-25,18.004,0.514,1.75,1.029,13.883
170,60,-15,-20.576,-1.543,1.75,-1.543,2.541
170,60,-15,-18.004,1.029,0.6,0.514,1.701
170,60,-15,-10.288,-1.029,-0.65,-2.058,3.983
170,60,-15,-5.144,2.058,1.75,0,8.948
170,60,-15,5.144,0,1.75,2.058,4.681
170,60,-15,15.432,-2.058,0.6,-0.514,7.388
170,60,-15,18.004,0.514,0.6,1.543,8.339
170,60,-5,-20.576,-1.029,1.75,-1.029,-0.954
170,60,-5,-18.004,1.543,1.75,1.029,-0.592
170,60,-5,-10.288,-0.514,0.6,-1.543,1.908
170,60,-5,-5.144,2.058,0.6,0.514,3.108
170,60,-5,5.144,0.514,1.75,-2.058,7.643
170,60,-5,15.432,-1.543,1.75,0,4.975
170,60,-5,18.004,1.029,1.75,2.058,5.886
180,20,-85,-20.576,2.058,-0.65,-0.514,15.127
180,20,-85,-15.432,0.514,1.75,1.543,12.845
180,20,-85,-5.144,-1.543,1.75,-1.029,17.054
180,20,-85,0,1.029,0.6,1.029,17.213
180,20,-75,-18.004,-2.058,0.6,0,10.335
180,20,-75,-15.432,0.514,0.6,2.058,11.537
180,20,-75,-5.144,-1.029,1.75,-0.514,16.617
180,20,-75,0,1.543,1.75,1.543,17.262
180,20,-65,-18.004,-1.543,1.75,0.514,9.829
180,20,-65,-5.144,-1.029,0.6,0,15.103
180,20,-65,0,1.543,-0.65,2.058,15.658
180,20,-65,18.004,-2.058,1.75,1.543,12.474
180,20,-55,-18.004,-1.543,-0.65,1.029,4.312
180,20,-55,-5.144,-0.514,1.75,0.514,14.589
180,20,-55,10.288,0,-0.65,0,13.304
180,20,-55,18.004,-1.543,1.75,2.058,11.647
180,20,-45,-18.004,-1.029,0.6,1.543,3.575
180,20,-45,-15.432,1.543,-0.65,-1.029,10.004
180,20,-45,-5.144,0,1.75,1.029,13.108
180,20,-45,5.144,-2.058,1.75,-1.543,14.5
180,20,-45,10.288,0.514,0.6,0.514,12.773
180,20,-45,18.004,-1.543,-0.65,-2.058,13.832
180,20,-35,-18.004,-0.514,1.75,2.058,3.16
180,20,-35,-15.432,2.058,0.6,-0.514,9.914
180,20,-35,-5.144,0,0.6,1.543,7.166
180,20,-35,5.144,-1.543,1.75,-1.029,11.817
180,20,-35,10.288,1.029,1.75,1.029,12.525
180,20,-35,18.004,-1.029,0.6,-1.543,13.711
180,20,-35,20.576,1.543,0.6,0.514,14.378
180,20,-25,-18.004,0,1.75,-2.058,8.305
180,20,-25,-10.288,-2.058,1.75,0,5.513
180,20,-25,-5.144,0.514,1.75,2.058,7.149
180,20,-25,5.144,-1.543,0.6,-0.514,6.406
180,20,-25,10.288,1.029,-0.65,1.543,4.726
180,20,-25,18.004,-0.514,1.75,-1.029,13.56
180,20,-25,20.576,2.058,1.75,1.029,14.217
180,20,-15,-18.004,0,0.6,-1.543,2.482
180,20,-15,-10.288,-2.058,-0.65,0.514,-2.793
180,20,-15,-5.144,1.029,1.75,-2.058,11.816
180,20,-15,5.144,-1.029,1.75,0,6.5
180,20,-15,10.288,1.543,0.6,2.058,4.998
180,20,-15,18.004,-0.514,-0.65,-0.514,5.765
180,20,-5,-20.576,-2.058,1.75,1.543,-7.801
180,20,-5,-18.004,0.514,1.75,-1.029,2.474
180,20,-5,-10.288,-1.543,0.6,1.029,-2.543
180,20,-5,-5.144,1.029,-0.65,-1.543,2.942
180,20,-5,5.144,-0.514,1.75,0.514,4.237
180,20,-5,10.288,2.058,1.75,-2.058,15.591
180,20,-5,18.004,0,0.6,0,5.957
180,25,-85,-20.576,1.029,-0.65,2.058,11.1
180,25,-85,-15.432,-0.514,1.75,-0.514,15.711
180,25,-85,-10.288,2.058,1.75,1.543,17.56
180,25,-85,10.288,-2.058,-0.65,1.029,13.596
180,25,-75,-15.432,-0.514,-0.65,0,14.415
180,25,-75,-5.144,-2.058,1.75,2.058,8.174
180,25,-75,10.288,-1.543,0.6,1.543,13.502
180,25,-65,-15.432,0,0.6,0.514,13.989
180,25,-65,-5.144,-2.058,-0.65,-2.058,17.509
180,25,-65,10.288,-1.029,1.75,2.058,13.114
180,25,-55,-18.004,-2.058,1.75,-1.029,12.633
180,25,-55,-15.432,0.514,1.75,1.029,13.259
180,25,-55,-5.144,-1.543,0.6,-1.543,15.812
180,25,-55,0,1.029,0.6,0.514,16.21
180,25,-45,-18.004,-2.058,0.6,-0.514,7.627
180,25,-45,-15.432,0.514,-0.65,1.543,5.928
180,25,-45,-5.144,-1.029,1.75,-1.029,14.823
180,25,-45,0,1.543,1.75,1.029,15.194
180,25,-45,10.288,-0.514,0.6,-1.543,14.805
180,25,-45,15.432,2.058,-0.65,0.514,13.832
180,25,-35,-18.004,-1.543,1.75,0,7.003
180,25,-35,-15.432,1.029,0.6,2.058,5.539
180,25,-35,-5.144,-1.029,-0.65,-0.514,6.75
180,25,-35,0,2.058,1.75,1.543,12.349
180,25,-35,10.288,0,1.75,-1.029,14.32
180,25,-35,18.004,-2.058,0.6,1.029,8.094
180,25,-35,20.576,0.514,-0.65,-1.543,15.362
180,25,-25,-18.004,-1.029,1.75,0.514,4.194
180,25,-25,-15.432,1.543,1.75,-2.058,14.446
180,25,-25,-5.144,-0.514,0.6,0,6.706
180,25,-25,0,2.058,0.6,2.058,7.116
180,25,-25,10.288,0.514,1.75,-0.514,11.584
180,25,-25,18.004,-1.543,1.75,1.543,7.675
180,25,-25,20.576,1.029,0.6,-1.029,15.116
180,25,-15,-18.004,-1.029,0.6,1.029,-1.567
180,25,-15,-15.432,2.058,1.75,-1.543,11.751
180,25,-15,-5.144,0,1.75,0.514,6.489
180,25,-15,5.144,-2.058,0.6,-2.058,5.284
180,25,-15,10.288,0.514,0.6,0,6.061
180,25,-15,18.004,-1.543,-0.65,2.058,-1.44
180,25,-15,20.576,1.543,1.75,-0.514,14.673
180,25,-5,-18.004,-0.514,1.75,1.543,-1.918
180,25,-5,-15.432,2.058,0.6,-1.029,4.835
180,25,-5,-5.144,0,-0.65,1.029,-1.038
180,25,-5,5.144,-1.543,1.75,-1.543,5.063
180,25,-5,10.288,1.029,1.75,0.514,5.8
180,25,-5,18.004,-1.029,0.6,-2.058,7.565
180,25,-5,20.576,1.543,-0.65,0,5.971
180,30,-85,-20.576,0.514,1.75,0,14.565
180,30,-85,-15.432,-1.543,1.75,2.058,8.769
180,30,-85,0,-1.029,0.6,1.543,15.7
180,30,-75,-20.576,0.514,0.6,0.514,13.545
180,30,-75,0,-0.514,1.75,2.058,15.703
180,30,-65,-20.576,1.029,1.75,1.029,12.946
180,30,-65,-15.432,-1.029,0.6,-1.543,16.37
180,30,-65,-10.288,1.543,-0.65,0.514,18.258
180,30,-55,-20.576,1.543,1.75,1.543,11.744
180,30,-55,-15.432,-0.514,1.75,-1.029,15.324
180,30,-55,-10.288,2.058,0.6,1.029,15.992
180,30,-55,0,0,-0.65,-1.543,15.524
180,30,-55,10.288,-1.543,1.75,0.514,17.037
180,30,-45,-20.576,1.543,0.6,2.058,7.136
180,30,-45,-15.432,0,1.75,-0.514,13.314
180,30,-45,-5.144,-2.058,1.75,1.543,8.258
180,30,-45,0,0.514,0.6,-1.029,14.727
180,30,-45,10.288,-1.543,0.6,1.029,10.919
180,30,-35,-20.576,2.058,0.6,-2.058,15.673
180,30,-35,-15.432,0,0.6,0,7.624
180,30,-35,-5.144,-2.058,-0.65,2.058,-1.341
180,30,-35,0,1.029,1.75,-0.514,14.154
180,30,-35,10.288,-1.029,1.75,1.543,10.208
180,30,-35,20.576,-0.514,-0.65,1.029,11.27
180,30,-25,-18.004,-2.058,1.75,-1.543,6.588
180,30,-25,-15.432,0.514,1.75,0.514,6.933
180,30,-25,-5.144,-1.543,0.6,-2.058,7.726
180,30,-25,0,1.029,-0.65,0,5.772
180,30,-25,10.288,-0.514,1.75,2.058,7.23
180,30,-25,15.432,2.058,1.75,-0.514,17.563
180,30,-25,20.576,0,0.6,1.543,10.805
180,30,-15,-18.004,-2.058,-0.65,-1.029,-1.139
180,30,-15,-15.432,1.029,1.75,1.029,4.015
180,30,-15,-5.144,-1.029,1.75,-1.543,7.216
180,30,-15,0,1.543,0.6,0.514,5.529
180,30,-15,10.288,-0.514,-0.65,-2.058,5.607
180,30,-15,18.004,-2.058,1.75,0,8.863
180,30,-15,20.576,0.514,1.75,2.058,10.109
180,30,-5,-18.004,-1.543,0.6,-0.514,-1.599
180,30,-5,-15.432,1.029,0.6,1.543,-0.998
180,30,-5,-5.144,-0.514,1.75,-1.029,4.455
180,30,-5,0,2.058,1.75,1.029,5.055
180,30,-5,10.288,0,0.6,-1.543,5.21
180,30,-5,18.004,-2.058,0.6,0.514,2.46
180,30,-5,20.576,1.029,1.75,-2.058,16.031
180,35,-85,-10.288,0,0.6,2.058,16.477
180,35,-75,-20.576,-0.514,-0.65,-1.543,15.836
180,35,-75,-15.432,-2.058,1.75,0.514,13.613
180,35,-65,-20.576,0,0.6,-1.029,15.193
180,35,-65,-15.432,-2.058,0.6,1.029,10.83
180,35,-55,-20.576,0.514,1.75,-0.514,14.175
180,35,-55,-15.432,-1.543,1.75,1.543,9.793
180,35,-55,0,-1.029,-0.65,1.029,12.794
180,35,-45,-20.576,0.514,-0.65,0,6.802
180,35,-45,-15.432,-1.029,1.75,2.058,7.611
180,35,-45,0,-0.514,0.6,1.543,11.91
180,35,-35,-20.576,1.029,0.6,0.514,5.904
180,35,-35,-15.432,-1.029,-0.65,-2.058,7.119
180,35,-35,-10.288,2.058,1.75,0,14.446
180,35,-35,0,0,1.75,2.058,11.077
180,35,-35,10.288,-2.058,0.6,-0.514,11.28
180,35,-35,15.432,0.514,0.6,1.543,12.912
180,35,-25,-20.576,1.543,1.75,1.029,4.877
180,35,-25,-15.432,-0.514,0.6,-1.543,6.404
180,35,-25,-10.288,2.058,0.6,0.514,8.053
180,35,-25,0,0.514,1.75,-2.058,14.058
180,35,-25,10.288,-1.543,1.75,0,10.401
180,35,-25,15.432,1.029,1.75,2.058,12.015
180,35,-25,20.576,-1.029,0.6,-0.514,13.422
180,35,-15,-20.576,1.543,-0.65,1.543,-2.509
180,35,-15,-15.432,0,1.75,-1.029,5.462
180,35,-15,-5.144,-2.058,1.75,1.029,1.906
180,35,-15,0,0.514,0.6,-1.543,7.547
180,35,-15,10.288,-1.543,-0.65,0.514,1.906
180,35,-15,20.576,-0.514,1.75,0,12.408
180,35,-5,-20.576,2.058,0.6,2.058,-3.37
180,35,-5,-15.432,0,-0.65,-0.514,-2.117
180,35,-5,-5.144,-1.543,1.75,1.543,-0.917
180,35,-5,0,1.029,1.75,-1.029,6.715
180,35,-5,10.288,-1.029,0.6,1.029,1.229
180,35,-5,15.432,1.543,-0.65,-1.543,8.62
180,35,-5,20.576,0,1.75,0.514,9.143
180,38,-85,-20.576,-1.543,1.75,0.514,13.575
180,38,-85,15.432,-2.058,1.75,1.543,17.299
180,38,-75,-20.576,-1.543,-0.65,1.029,10.973
180,38,-75,15.432,-1.543,1.75,2.058,16.296
180,38,-65,-20.576,-1.029,0.6,1.543,10.259
180,38,-55,-20.576,-0.514,1.75,2.058,9.066
180,38,-55,-10.288,0,0.6,1.543,15.093
180,38,-45,-20.576,0,1.75,-2.058,15.073
180,38,-45,-15.432,-2.058,1.75,0,11.718
180,38,-45,-10.288,0.514,1.75,2.058,13.755
180,38,-45,0,-1.543,0.6,-0.514,14.043
180,38,-45,5.144,1.029,-0.65,1.543,12.212
180,38,-35,-20.576,0,0.6,-1.543,8.401
180,38,-35,-15.432,-2.058,-0.65,0.514,2.64
180,38,-35,0,-1.029,1.75,0,13.144
180,38,-35,5.144,1.543,0.6,2.058,11.483
180,38,-35,15.432,-0.514,-0.65,-0.514,12.185
180,38,-35,20.576,-2.058,1.75,1.543,11.037
180,38,-25,-20.576,0.514,1.75,-1.029,7.215
180,38,-25,-15.432,-1.543,0.6,1.029,1.719
180,38,-25,-10.288,1.029,-0.65,-1.543,8.78
180,38,-25,0,-0.514,1.75,0.514,10.018
180,38,-25,15.432,0,0.6,0,11.337
180,38,-25,20.576,-2.058,0.6,2.058,3.428
180,38,-15,-20.576,1.029,1.75,-0.514,3.928
180,38,-15,-15.432,-1.029,1.75,1.543,0.606
180,38,-15,-10.288,1.543,0.6,-1.029,7.926
180,38,-15,0,-0.514,0.6,1.029,4.099
180,38,-15,10.288,-2.058,1.75,-1.543,9.032
180,38,-15,15.432,0.514,1.75,0.514,10.191
180,38,-15,20.576,-1.543,0.6,-2.058,11.748
180,38,-5,-20.576,1.029,0.6,0,-1.799
180,38,-5,-15.432,-1.029,-0.65,2.058,-8.189
180,38,-5,-10.288,2.058,1.75,-0.514,6.79
180,38,-5,0,0,1.75,1.543,3.13
180,38,-5,10.288,-2.058,0.6,-1.029,3.35
180,38,-5,15.432,0.514,-0.65,1.029,2.544
180,38,-5,20.576,-1.029,1.75,-1.543,10.444
180,40,-85,-18.004,0,0.6,0.514,17.988
180,40,-85,5.144,-1.029,1.75,2.058,17.375
180,40,-75,-20.576,-2.058,1.75,-1.029,16.378
180,40,-75,-18.004,0.514,1.75,1.029,17.656
180,40,-65,-20.576,-2.058,0.6,-0.514,13.848
180,40,-65,-18.004,0.514,-0.65,1.543,14.395
180,40,-55,-20.576,-1.543,1.75,0,12.758
180,40,-55,-18.004,1.029,0.6,2.058,12.924
180,40,-55,-10.288,-1.029,-0.65,-0.514,14.549
180,40,-55,15.432,-2.058,0.6,1.029,15.806
180,40,-45,-20.576,-1.029,1.75,0.514,10.413
180,40,-45,-10.288,-0.514,0.6,0,13.46
180,40,-45,-5.144,2.058,0.6,2.058,14.244
180,40,-45,15.432,-1.543,1.75,1.543,14.256
180,40,-35,-20.576,-1.029,0.6,1.029,3.792
180,40,-35,-10.288,0,1.75,0.514,12.334
180,40,-35,0,-2.058,0.6,-2.058,11.778
180,40,-35,5.144,0.514,0.6,0,12.191
180,40,-35,15.432,-1.543,-0.65,2.058,4.566
180,40,-25,-20.576,-0.514,1.75,1.543,2.505
180,40,-25,-18.004,2.058,0.6,-1.029,10.307
180,40,-25,-10.288,0,-0.65,1.029,4.253
180,40,-25,0,-1.543,1.75,-1.543,10.743
180,40,-25,5.144,1.029,1.75,0.514,11.122
180,40,-25,15.432,-1.029,0.6,-2.058,12.894
180,40,-25,18.004,1.543,-0.65,0,11.546
180,40,-15,-20.576,0,1.75,2.058,-0.698
180,40,-15,-15.432,-2.058,1.75,-0.514,3.557
180,40,-15,-10.288,0.514,0.6,1.543,3.264
180,40,-15,0,-1.543,-0.65,-1.029,3.204
180,40,-15,5.144,1.543,1.75,1.029,7.844
180,40,-15,15.432,-0.514,1.75,-1.543,11.612
180,40,-15,18.004,2.058,0.6,0.514,10.487
180,40,-5,-20.576,0,-0.65,-2.058,-1.302
180,40,-5,-15.432,-1.543,1.75,0,0.413
180,40,-5,-10.288,1.029,1.75,2.058,2.052
180,40,-5,0,-1.029,0.6,-0.514,2.308
180,40,-5,5.144,1.543,0.6,1.543,2.588
180,40,-5,15.432,0,1.75,-1.029,8.17
180,40,-5,20.576,-2.058,1.75,1.029,3.811
180,45,-65,-10.288,-2.058,1.75,1.543,12.29
180,45,-55,-18.004,0,0.6,0,14.976
180,45,-55,-10.288,-2.058,-0.65,2.058,5.677
180,45,-55,5.144,-1.029,1.75,1.543,16.823
180,45,-45,-20.576,-2.058,1.75,-1.543,13.021
180,45,-45,-18.004,0.514,1.75,0.514,13.397
180,45,-45,-10.288,-1.543,0.6,-2.058,14.762
180,45,-45,-5.144,1.029,-0.65,0,13.413
180,45,-45,5.144,-0.514,1.75,2.058,14.059
180,45,-35,-20.576,-2.058,-0.65,-1.029,4.853
180,45,-35,-18.004,1.029,1.75,1.029,9.806
180,45,-35,-10.288,-1.029,1.75,-1.543,13.461
180,45,-35,-5.144,1.543,0.6,0.514,12.393
180,45,-35,5.144,-0.514,-0.65,-2.058,11.922
180,45,-35,15.432,-2.058,1.75,0,14.835
180,45,-35,18.004,0.514,1.75,2.058,16.406
180,45,-25,-20.576,-1.543,0.6,-0.514,3.521
180,45,-25,-18.004,1.029,0.6,1.543,4.172
180,45,-25,-10.288,-0.514,1.75,-1.029,10.02
180,45,-25,-5.144,2.058,1.75,1.029,11.048
180,45,-25,5.144,0,0.6,-1.543,10.802
180,45,-25,15.432,-2.058,0.6,0.514,8.008
180,45,-15,-20.576,-1.029,1.75,0,1.95
180,45,-15,-18.004,1.543,1.75,2.058,2.602
180,45,-15,-10.288,-0.514,0.6,-0.514,4.504
180,45,-15,-5.144,2.058,-0.65,1.543,3.276
180,45,-15,5.144,0.514,1.75,-1.029,9.333
180,45,-15,15.432,-1.543,1.75,1.029,6.429
180,45,-15,18.004,1.029,0.6,-1.543,13.923
180,45,-5,-20.576,-1.029,-0.65,0.514,-5.755
180,45,-5,-18.004,2.058,1.75,-2.058,10.369
180,45,-5,-10.288,0,1.75,0,2.994
180,45,-5,0,-2.058,0.6,2.058,-6.362
180,45,-5,5.144,0.514,-0.65,-0.514,1.463
180,45,-5,15.432,-1.029,1.75,1.543,3.007
